"total_steps","common_active_calories","floors_ascended","max_heart_rate","min_avg_heart_rate","average_stress","resting_heart_rate","max_stress","abnormalhr_alerts_count","max_avg_heart_rate","total_steps_goal","user_floors_ascended_goal","moderate_intensity_minutes","total_calories","bodybattery_charged","floors_descended","bmr_calories","food_calories_remaining","common_total_calories","average_steps","vigorous_intensity_minutes","total_distance","common_total_distance","active_calories","food_calories_consumed","id","athlete_id","calendar_date","user_intensity_goal","min_heart_rate","body_battery_drained","sleep_duration"
12964,nan,13,153,41,13,43,91,0,152,nan,10,2,2659,46,14,1878,271,2659,0,56,14249,14249,781,2388,1981,1,"2020-05-08",150,40,46,33960
7299,nan,14,114,41,14,43,94,0,111,nan,10,16,2459,53,13,1883,-614.0,2459,0,46,5919,5919,576,3073,1982,1,"2020-05-07",150,40,44,32640
4425,nan,7,109,41,16,45,97,0,88,nan,10,0,1977,42,6,1886,-1315.0,1977,0,0,3574,3574,91,3292,1983,1,"2020-05-06",150,40,89,29820
2605,nan,4,150,43,29,45,100,0,150,nan,10,22,2015,69,3,1880,184,3836,0,232,2086,106020,135,3652,1984,1,"2020-05-05",150,43,54,31860
19322,nan,16,154,44,19,46,84,0,154,nan,10,2,3007,58,14,1876,354,3007,0,87,23464,23464,1131,2653,1985,1,"2020-05-04",150,42,59,29160
3011,nan,7,137,45,27,48,99,0,133,nan,10,6,2004,48,7,1875,503,3213,0,133,2430,67096,129,2709,1986,1,"2020-05-03",150,44,54,39300
3505,nan,7,137,41,25,45,100,0,137,nan,10,23,2102,62,10,1872,-291.0,3408,0,133,2924,80373,230,3699,1987,1,"2020-05-02",150,40,50,36660
3644,nan,6,136,42,21,44,99,0,118,nan,10,0,1996,59,7,1872,-79.0,2899,0,0,2954,47937,124,2978,1988,1,"2020-05-01",150,40,62,34860
21177,nan,24,148,41,19,44,86,0,148,nan,10,5,3001,66,22,1873,97,3001,0,95,24058,24058,1128,2904,1989,1,"2020-04-30",150,39,34,30180
3565,nan,11,91,40,16,42,84,0,91,nan,10,0,1933,45,9,1886,-515.0,1933,0,0,2855,2855,47,2448,1990,1,"2020-04-29",150,40,71,33240
13229,nan,11,156,40,17,43,90,0,155,nan,10,5,2626,56,8,1870,-164.0,2626,0,53,14781,14781,756,2790,1991,1,"2020-04-28",150,39,30,32880
22382,nan,16,147,41,13,42,81,0,147,nan,10,5,3009,50,14,1870,726,3009,0,77,23848,23848,1139,2283,1992,1,"2020-04-27",150,40,76,31620
2533,nan,3,152,44,19,46,100,0,149,nan,10,2,3220,57,4,1869,-269.0,3220,0,138,2028,64635,1351,3489,1993,1,"2020-04-26",150,42,63,36900
5620,nan,10,167,43,25,47,99,0,164,nan,10,0,3732,63,7,1867,595,3732,0,181,4515,88720,1865,3137,1994,1,"2020-04-25",150,41,62,29580
15920,nan,15,155,43,23,46,98,0,154,nan,10,3,2900,64,12,1864,4,2900,0,78,18009,18009,1036,2896,1995,1,"2020-04-24",150,43,54,35220
12416,nan,18,157,42,21,46,90,0,157,nan,10,2,2655,61,16,1869,492,2655,0,55,13669,13669,786,2163,1996,1,"2020-04-23",150,41,57,30060
5950,nan,6,140,41,16,46,99,0,139,nan,10,4,2824,53,6,1871,-791.0,2824,0,80,4765,48255,953,3615,1997,1,"2020-04-22",150,39,79,35460
20487,nan,24,150,44,25,46,97,0,150,nan,10,2,3153,73,21,1873,207,3153,0,98,23882,23882,1280,2946,1998,1,"2020-04-21",150,43,49,28800
2829,nan,12,120,39,19,42,95,0,119,nan,10,6,2279,45,13,1862,-824.0,2279,0,46,2270,2270,417,3103,1999,1,"2020-04-20",150,39,57,32340
2114,nan,7,162,39,22,43,99,0,162,nan,10,4,3331,64,7,1867,434,3331,0,131,1742,66389,1464,2897,2000,1,"2020-04-19",150,38,58,31500
1891,nan,6,147,39,19,42,100,0,144,nan,10,2,2070,56,6,1870,73,3168,0,109,1514,67930,200,3095,2001,1,"2020-04-18",150,38,42,32100
7846,nan,7,171,39,16,43,100,0,166,nan,10,2,2506,55,7,1873,332,3312,0,88,6283,49826,633,2980,2002,1,"2020-04-17",150,38,65,34320
23153,nan,19,149,40,18,43,94,0,148,nan,10,2,3072,69,23,1886,554,3072,0,85,24968,24968,1186,2518,2003,1,"2020-04-16",150,40,64,33420
15831,nan,20,148,41,17,43,95,0,147,nan,10,1,2812,62,17,1883,-42.0,2812,0,77,18136,18136,929,2854,2004,1,"2020-04-15",150,39,42,31200
8143,nan,18,107,40,13,43,98,0,106,nan,10,32,2314,40,8,1882,-33.0,2314,0,17,6521,6521,432,2347,2005,1,"2020-04-14",150,39,54,33840
17278,nan,16,148,41,15,44,81,0,145,nan,10,3,2884,50,16,1880,-62.0,2884,0,87,20304,20304,1004,2946,2006,1,"2020-04-13",150,39,76,39540
7830,nan,10,143,40,22,45,99,0,142,nan,10,4,2272,66,10,1880,277,3388,0,130,6459,50821,392,3111,2007,1,"2020-04-12",150,39,53,37140
2604,nan,6,153,43,19,44,99,0,150,nan,10,1,3747,63,8,1881,1028,3747,0,176,2085,82801,1866,2719,2008,1,"2020-04-11",150,41,68,30840
19567,nan,16,152,41,17,45,86,0,149,nan,10,10,3003,57,9,1880,-153.0,3003,0,102,22562,22562,1123,3156,2009,1,"2020-04-10",150,40,33,30120
12345,nan,17,154,41,13,42,92,0,153,nan,10,1,2556,46,15,1877,-716.0,2556,0,52,13889,13889,679,3272,2010,1,"2020-04-09",150,40,42,31500
18810,nan,16,150,40,11,44,89,0,147,nan,10,0,2876,53,15,1872,104,2876,0,88,21579,21579,1004,2772,2011,1,"2020-04-08",150,39,55,31980
8433,nan,14,113,40,15,44,78,0,105,nan,10,0,2114,44,13,1875,-1004.0,2114,0,0,6846,6846,239,3118,2012,1,"2020-04-07",150,39,38,35460
16388,nan,16,146,41,12,46,80,0,145,nan,10,3,2757,49,16,1870,-139.0,2757,0,80,18803,18803,887,2896,2013,1,"2020-04-06",150,40,64,35340
6731,nan,10,147,43,16,46,99,0,147,nan,10,13,3576,57,4,1950,293,3576,0,171,5390,78147,1626,3283,2014,1,"2020-04-05",150,41,63,33780
3018,nan,17,154,42,16,45,99,0,152,nan,10,7,2655,51,15,1867,-212.0,2655,0,75,2417,2417,788,2867,2015,1,"2020-04-04",150,41,48,33180
13667,nan,16,161,42,17,47,94,0,161,nan,10,3,2745,55,14,1877,-208.0,2745,0,64,15852,15852,868,2953,2016,1,"2020-04-03",150,42,48,35820
4657,nan,14,160,41,17,45,99,0,159,nan,10,4,2894,51,12,1866,-104.0,2894,0,95,3729,48440,1028,2998,2017,1,"2020-04-02",150,38,57,31680
12480,nan,16,156,39,17,45,88,0,155,nan,10,3,2574,51,16,1876,-163.0,2574,0,53,14201,14201,698,2737,2018,1,"2020-04-01",150,39,30,37740
11617,nan,13,156,41,13,46,87,0,155,nan,10,2,2543,43,15,1867,-812.0,2543,0,56,13328,13328,676,3355,2019,1,"2020-03-31",150,40,50,32400
12890,nan,14,90,39,18,41,86,0,89,nan,10,0,1936,38,10,1867,-926.0,1936,0,0,10322,10322,69,2862,2020,1,"2020-03-30",150,38,63,30120
8804,nan,10,153,42,12,45,99,0,152,nan,10,12,3602,56,9,1862,758,3602,0,204,7128,69417,1740,2844,2021,1,"2020-03-29",150,41,38,33420
12745,nan,32,166,42,15,47,96,0,166,nan,10,5,2619,54,30,1873,-253.0,2619,0,51,13936,13936,746,2872,2022,1,"2020-03-28",150,42,65,31140
10370,nan,20,176,44,18,49,99,0,174,nan,10,13,2993,61,15,1869,56,2993,0,121,8310,44213,1124,2937,2023,1,"2020-03-27",150,43,32,28920
12635,nan,16,163,44,10,48,79,0,163,nan,10,0,2581,45,16,1869,-240.0,2581,0,54,14271,14271,712,2821,2024,1,"2020-03-26",150,44,57,28800
18744,nan,13,160,44,15,50,95,0,158,nan,10,9,2760,52,14,1877,-103.0,2760,0,62,19228,19228,883,2863,2025,1,"2020-03-25",150,44,67,29280
4819,nan,13,167,45,15,48,99,0,161,nan,10,3,1974,49,13,1875,-474.0,2647,0,83,3859,44444,99,3121,2026,1,"2020-03-24",150,43,26,28320
14461,nan,14,161,42,16,46,81,0,161,nan,10,1,2607,48,15,1871,118,2607,0,55,15470,15470,736,2489,2027,1,"2020-03-23",150,42,47,29940
11665,nan,15,163,44,13,48,84,0,163,nan,10,2,2533,46,16,1866,-353.0,2533,0,51,12544,12544,667,2886,2028,1,"2020-03-22",150,44,82,35280
9061,nan,14,178,44,19,50,99,0,178,nan,10,9,3697,66,11,1878,1038,3697,0,193,7409,72634,1819,2659,2029,1,"2020-03-21",150,43,42,33360
13189,nan,19,158,44,17,49,88,0,157,nan,10,1,2575,42,19,1884,-222.0,2575,0,48,13825,13825,691,2797,2030,1,"2020-03-20",150,43,72,25920
7586,nan,14,162,45,20,53,99,0,160,nan,10,1,3066,58,15,1882,121,3066,0,86,6075,58030,1184,2945,2031,1,"2020-03-19",150,44,59,29760
15523,nan,14,155,48,27,53,93,0,153,nan,10,2,2649,51,12,1882,-480.0,2649,0,56,14445,14445,767,3129,2032,1,"2020-03-18",150,46,57,26700
19602,nan,19,162,46,31,53,90,0,161,nan,10,1,2870,62,21,1867,1156,2870,0,55,18872,18872,1003,1714,2033,1,"2020-03-17",150,45,41,24780
21481,nan,13,162,46,17,50,89,0,162,nan,10,4,2818,55,14,1881,742,2818,0,48,21399,21399,937,2076,2034,1,"2020-03-16",150,45,58,28980
2948,nan,7,164,48,20,53,99,0,162,nan,10,1,2783,55,5,1875,-21.0,2783,0,85,2361,43735,908,2804,2035,1,"2020-03-15",150,47,53,39660
10856,nan,19,166,46,15,49,83,0,166,nan,10,2,2551,49,15,1881,-352.0,2551,0,47,12037,12037,670,2903,2036,1,"2020-03-14",150,44,48,34920
5945,nan,12,163,48,18,51,99,0,163,nan,10,1,2797,50,10,1877,-95.0,2797,0,73,4761,40915,920,2892,2037,1,"2020-03-13",150,47,54,28560
12420,nan,16,165,48,23,50,84,0,165,nan,10,5,2605,33,16,1887,-362.0,2605,0,59,13426,13426,718,2967,2038,1,"2020-03-12",150,47,44,26880
4717,nan,10,164,49,27,51,99,0,163,nan,10,2,2720,37,11,1882,-324.0,2720,0,59,3777,37574,838,3044,2039,1,"2020-03-11",150,48,43,39120
10312,nan,7,167,47,29,52,88,0,167,nan,10,6,2558,44,8,1881,103,2558,0,53,11434,11434,677,2455,2040,1,"2020-03-10",150,46,44,33480
9442,nan,6,140,46,30,49,95,0,139,nan,10,4,2412,30,8,1877,-827.0,2412,0,31,9144,9144,535,3239,2041,1,"2020-03-09",150,45,33,33420
13629,nan,7,158,49,32,51,92,0,151,nan,10,8,2436,31,7,1878,-524.0,2436,0,32,12179,12179,558,2960,2042,1,"2020-03-08",150,48,17,36600
5022,nan,6,162,44,23,47,93,0,162,nan,10,11,1917,40,6,1878,-729.0,2508,0,43,4022,37168,39,3236,2043,1,"2020-03-07",150,43,34,26460
7083,nan,6,155,40,25,43,89,0,152,nan,10,13,1992,53,4,1881,-750.0,2651,0,41,5672,39561,111,3402,2044,1,"2020-03-06",150,39,29,28140
7792,nan,11,125,45,18,47,96,0,123,nan,10,1,2177,39,10,1876,-1149.0,2177,0,21,6255,6255,301,3326,2045,1,"2020-03-05",150,44,43,30840
7345,nan,6,131,40,16,47,87,0,130,nan,10,3,2304,46,6,1872,-500.0,2304,0,51,5882,5882,432,2804,2046,1,"2020-03-04",150,40,37,27720
9106,nan,8,131,42,13,45,87,0,124,nan,10,3,2227,35,10,1877,-662.0,2227,0,24,7292,7292,350,2889,2047,1,"2020-03-03",150,41,23,28680
5701,nan,5,124,42,16,44,80,0,123,nan,10,4,2136,31,6,1882,-856.0,2136,0,23,4565,4565,254,2992,2048,1,"2020-03-02",150,42,42,29400
8532,nan,8,118,42,17,45,81,0,118,nan,10,5,2218,34,10,1876,-616.0,2218,0,27,6832,6832,342,2834,2049,1,"2020-03-01",150,41,40,41700
6054,nan,8,123,43,18,46,91,0,122,nan,10,8,2169,40,7,1886,-897.0,2169,0,23,4848,4848,283,3066,2050,1,"2020-02-29",150,43,30,33540
2416,nan,4,78,43,15,44,75,0,74,nan,10,0,1897,26,3,1876,-809.0,1897,0,0,1935,1935,21,2706,2051,1,"2020-02-28",150,42,16,40980
1729,nan,7,81,43,12,47,70,0,77,nan,10,0,1894,23,6,1877,-882.0,1894,0,0,1385,1385,17,2776,2052,1,"2020-02-27",150,42,27,37140
1839,nan,5,77,44,14,46,75,0,75,nan,10,0,1895,22,5,1877,-888.0,1895,0,0,1473,1473,18,2783,2053,1,"2020-02-26",150,42,41,39300
4058,nan,9,89,41,17,45,84,0,83,nan,10,0,1952,40,6,1889,-609.0,1952,0,0,3250,3250,63,2561,2054,1,"2020-02-25",150,40,32,36660
5641,nan,15,75,42,17,45,69,0,71,nan,10,0,1935,39,14,1880,-523.0,1935,0,0,4517,4517,55,2458,2055,1,"2020-02-24",150,42,95,35880
5612,nan,8,99,48,34,49,82,0,94,nan,10,0,2015,3,7,1889,-505.0,2015,0,0,4494,4494,126,2520,2056,1,"2020-02-23",150,47,26,42000
5486,nan,14,164,49,61,54,99,0,164,nan,10,21,2176,53,12,1886,-465.0,3562,0,183,4638,39785,290,4027,2057,1,"2020-02-22",150,48,5,22620
8596,nan,4,103,40,20,44,94,0,100,nan,10,0,2111,66,2,1886,-395.0,2111,0,0,7007,7007,225,2506,2058,1,"2020-02-21",150,39,66,23820
6630,nan,11,135,43,23,48,92,0,134,nan,10,23,2115,57,17,1886,64,2919,0,95,5683,17508,229,2855,2059,1,"2020-02-20",150,42,44,34500
5094,nan,23,101,42,22,45,93,0,100,nan,10,0,1987,44,18,1886,-1052.0,1987,0,0,4131,4131,101,3039,2060,1,"2020-02-19",150,41,60,25500
7055,nan,9,153,39,22,44,99,0,152,nan,10,1,2120,66,6,1866,-1062.0,2550,0,48,5706,29022,254,3612,2061,1,"2020-02-18",150,38,31,26700
11873,nan,15,167,42,10,45,81,0,166,nan,10,7,3175,56,16,1887,441,3175,0,132,12890,15855,1288,2734,2062,1,"2020-02-17",150,40,72,23160
2810,nan,5,166,41,13,47,99,0,165,nan,10,11,2005,38,10,1887,163,3183,0,131,2266,61069,118,3021,2063,1,"2020-02-16",150,40,60,33060
2585,nan,5,145,42,24,47,99,0,144,nan,10,11,1948,43,8,1887,-71.0,3825,0,188,2077,109883,61,3896,2064,1,"2020-02-15",150,41,49,28560
18540,nan,10,152,42,20,48,85,0,152,nan,10,16,3261,47,13,1887,254,3261,0,147,17670,20661,1374,3007,2065,1,"2020-02-14",150,42,54,25320
16658,nan,125,161,44,31,48,79,0,161,nan,10,1,2933,29,129,1900,-333.0,2933,0,88,15348,15348,1033,3266,2066,1,"2020-02-13",150,43,23,30240
4992,nan,8,159,37,23,41,95,0,156,nan,10,9,3256,68,5,1882,-11.0,3256,0,148,4514,29915,1374,3267,2067,1,"2020-02-12",150,36,59,23760
6015,nan,16,149,40,21,44,90,0,145,nan,10,6,2276,60,15,1882,-993.0,2608,0,37,4892,6016,394,3600,2068,1,"2020-02-11",150,39,64,26460
16146,nan,29,154,40,20,44,91,0,154,nan,10,7,3407,66,28,1877,270,3407,0,143,18183,21183,1530,3137,2069,1,"2020-02-10",150,40,55,25260
5230,nan,13,137,40,16,43,99,0,136,nan,10,11,2981,47,13,1873,-422.0,2981,0,139,4217,52783,1108,3403,2070,1,"2020-02-09",150,39,50,37020
3343,nan,6,163,40,18,43,99,0,161,nan,10,14,4134,63,10,1884,287,4134,0,263,2677,133745,2250,3847,2071,1,"2020-02-08",150,39,47,25440
18686,nan,16,143,38,17,40,83,0,142,nan,10,16,2570,52,17,1883,342,2570,0,61,19090,19090,687,2228,2072,1,"2020-02-07",150,37,58,27060
17464,nan,117,156,39,18,45,77,0,156,nan,10,0,2742,52,120,1883,-836.0,2742,0,73,15900,15900,859,3578,2073,1,"2020-02-06",150,38,52,41160
3958,nan,38,155,43,16,46,97,0,154,nan,10,1,2872,55,8,1872,-753.0,2872,0,110,3541,20903,1000,3625,2074,1,"2020-02-05",150,42,49,22980
7828,nan,21,160,39,11,46,99,0,160,nan,10,5,3804,64,16,1872,481,3804,0,168,6296,58935,1932,3323,2075,1,"2020-02-04",150,38,60,26220
17511,nan,24,144,39,11,41,93,0,143,nan,10,8,3355,47,26,1886,430,3355,0,138,19407,22396,1469,2925,2076,1,"2020-02-03",150,37,56,21360
8423,nan,17,161,41,19,46,99,0,161,nan,10,12,2131,64,18,1886,374,3593,0,151,6745,90406,245,3219,2077,1,"2020-02-02",150,41,68,39480
19660,nan,35,158,43,18,44,92,0,157,nan,10,22,3007,65,34,1883,-53.0,3007,0,74,19916,19916,1124,3060,2078,1,"2020-02-01",150,42,75,28500
9425,nan,20,146,43,25,44,94,0,135,nan,10,5,2214,56,27,1883,-350.0,2214,0,15,7586,7586,331,2564,2079,1,"2020-01-31",150,42,68,17400
22738,nan,148,163,46,27,48,84,0,162,nan,10,2,3018,51,132,1883,-350.0,3018,0,73,20140,20140,1135,3368,2080,1,"2020-01-30",150,44,38,36480
5556,nan,9,159,42,19,46,92,0,157,nan,10,4,3132,65,24,1883,-199.0,3132,0,116,4789,22077,1249,3331,2081,1,"2020-01-29",150,41,61,22920
5797,nan,11,148,42,16,47,99,0,146,nan,10,17,2783,75,7,1884,1531,4056,0,223,4666,77592,899,2525,2082,1,"2020-01-28",150,41,32,28380
20833,nan,5,144,43,11,45,87,0,144,nan,10,2,3024,53,3,1884,-385.0,3055,0,105,25845,25845,1140,3440,2083,1,"2020-01-27",150,42,104,25080
3810,nan,5,155,44,26,50,99,0,151,nan,10,7,2138,51,2,1880,-114.0,3667,0,96,3071,93042,258,3781,2084,1,"2020-01-26",150,43,50,31080
2311,nan,1,157,40,25,44,99,0,156,nan,10,19,1979,62,0,1882,-58.0,3653,0,163,1876,105249,97,3712,2085,1,"2020-01-25",150,40,17,34500
5024,nan,10,153,40,12,45,92,0,151,nan,10,4,2673,52,11,1869,-213.0,2673,0,67,4023,7004,804,2886,2086,1,"2020-01-24",150,39,68,32940
13671,nan,23,149,38,21,46,89,0,148,nan,10,0,2547,54,26,1877,-1037.0,2547,0,54,15806,15806,670,3584,2087,1,"2020-01-23",150,36,81,33540
17653,nan,138,162,42,21,44,87,0,159,nan,10,1,2955,57,135,1892,-597.0,2955,0,82,16994,16994,1063,3552,2088,1,"2020-01-22",150,39,65,21240
4645,nan,7,156,42,20,45,99,0,154,nan,10,11,2714,74,7,1887,969,4082,0,213,3754,78215,827,3114,2089,1,"2020-01-21",150,39,65,24780
4844,nan,11,157,42,19,47,97,0,156,nan,10,1,2802,64,6,1871,111,2802,0,97,3879,6904,931,2691,2090,1,"2020-01-20",150,41,49,33600
18008,nan,15,162,41,12,45,90,0,162,nan,10,6,3244,52,12,1875,721,3244,0,95,22647,22647,1369,2523,2091,1,"2020-01-19",150,40,67,32280
3901,nan,1,158,39,26,43,99,0,156,nan,10,17,1984,59,1,1870,316,3565,0,149,3146,106491,114,3249,2092,1,"2020-01-18",150,39,29,26580
5991,nan,6,154,43,16,46,93,0,152,nan,10,3,2637,53,8,1880,102,2637,0,78,4814,7531,757,2535,2093,1,"2020-01-17",150,40,95,27360
5202,nan,15,90,45,23,49,85,0,90,nan,10,3,2838,28,10,1889,-39.0,3545,0,68,4394,17508,949,3584,2094,1,"2020-01-16",150,44,22,27540
5580,nan,5,155,40,25,41,86,0,154,nan,10,11,1988,65,10,1889,-275.0,2681,0,55,4850,17253,99,2956,2095,1,"2020-01-15",150,40,53,24780
13890,nan,14,152,41,18,47,93,0,151,nan,10,8,3361,57,13,1880,596,3361,0,137,15306,18250,1481,2765,2096,1,"2020-01-14",150,40,70,29520
5746,nan,10,148,45,26,48,99,0,147,nan,10,5,3510,56,9,1882,929,3510,0,165,4620,48190,1628,2581,2097,1,"2020-01-13",150,44,48,21000
23027,nan,26,161,39,18,41,84,0,160,nan,10,0,3462,58,24,1880,-246.0,3462,0,118,29047,29047,1582,3708,2098,1,"2020-01-12",150,38,57,31980
6325,nan,12,150,39,31,42,99,0,149,nan,10,23,1962,64,13,1726,142,3538,0,145,5096,94220,236,3396,2099,1,"2020-01-11",150,38,34,22140
7267,nan,12,151,37,17,43,98,0,150,nan,10,12,2912,70,10,1875,-115.0,2912,0,110,5839,8839,1037,3027,2100,1,"2020-01-10",150,37,82,26340
6333,nan,6,153,41,13,42,99,0,151,nan,10,3,3809,74,7,1888,678,3809,0,190,5072,66805,1921,3131,2101,1,"2020-01-09",150,39,41,29820
6271,nan,13,89,41,14,43,81,0,85,nan,10,0,1981,38,10,1882,-1958.0,1981,0,0,5090,5090,99,3939,2102,1,"2020-01-08",150,40,74,16800
16892,nan,15,161,44,15,46,93,0,159,nan,10,4,3406,64,14,1875,786,3406,0,142,18406,21392,1531,2620,2103,1,"2020-01-07",150,43,62,24660
6600,nan,10,156,44,17,46,99,0,155,nan,10,11,2905,65,8,1867,724,3606,0,179,5285,43198,1038,2882,2104,1,"2020-01-06",150,43,52,28260
17798,nan,11,160,43,14,46,90,0,159,nan,10,3,3114,42,6,1873,558,3114,0,90,22728,22728,1241,2556,2105,1,"2020-01-05",150,41,62,32520
6064,nan,8,168,46,22,50,99,0,166,nan,10,24,2098,44,6,1886,986,3684,0,156,4856,108200,212,2698,2106,1,"2020-01-04",150,45,69,30000
16052,nan,15,165,46,28,52,88,0,165,nan,10,8,3381,42,14,1887,308,3381,0,132,17100,19826,1494,3073,2107,1,"2020-01-03",150,44,28,25440
8123,nan,8,153,42,18,45,98,0,153,nan,10,7,2865,66,12,1892,1249,3642,0,176,6516,49922,973,2393,2108,1,"2020-01-02",150,41,43,31260
5017,nan,10,96,40,29,42,93,0,92,nan,10,0,2038,40,10,1900,-671.0,2038,0,0,4038,4038,138,2709,2109,1,"2020-01-01",150,40,54,21600
1433,nan,0,91,40,28,52,87,0,80,nan,10,0,1941,47,1,1891,-1730.0,1941,0,0,1321,1321,50,3671,2110,1,"2019-12-31",150,40,58,28140
5848,nan,4,157,42,23,43,99,0,155,nan,10,11,3479,65,3,1891,-189.0,3479,0,186,5117,48576,1588,3668,2111,1,"2019-12-30",150,40,37,23520
15639,nan,39,163,44,22,46,83,0,160,nan,10,3,2845,33,39,1891,-119.0,2845,0,69,18433,18433,954,2964,2112,1,"2019-12-29",150,42,68,32220
5215,nan,8,164,42,30,47,96,0,161,nan,10,3,3589,71,14,1891,-602.0,3589,0,177,4527,45150,1698,4191,2113,1,"2019-12-28",150,42,53,28140
16318,nan,42,157,42,16,47,90,0,156,nan,10,4,3477,53,44,1891,461,3477,0,151,19079,22067,1586,3016,2114,1,"2019-12-27",150,42,48,31080
4983,nan,3,156,46,24,49,92,0,153,nan,10,10,2862,37,4,1891,-471.0,2862,0,89,4241,22881,971,3333,2115,1,"2019-12-26",150,45,37,25260
26401,nan,58,164,45,21,49,93,0,163,nan,10,9,3072,52,63,1891,-594.0,3072,0,72,27164,27164,1181,3666,2116,1,"2019-12-25",150,44,59,27060
5615,nan,5,154,44,20,48,93,0,153,nan,10,4,2067,48,4,1891,-710.0,2989,0,122,4873,29071,176,3699,2117,1,"2019-12-24",150,42,64,34860
5217,nan,3,162,39,28,45,99,0,160,nan,10,6,2106,41,2,1891,215,3002,0,135,4380,29007,215,2787,2118,1,"2019-12-23",150,39,36,34140
18259,nan,47,158,45,23,47,95,0,156,nan,10,3,2752,55,41,1891,-1128.0,2752,0,67,20963,20963,861,3880,2119,1,"2019-12-22",150,44,60,24060
7301,nan,11,107,40,33,46,96,0,105,nan,10,59,2159,73,9,1891,328,3733,0,6,5861,90369,268,3405,2120,1,"2019-12-21",150,40,47,24840
7274,nan,7,141,41,22,44,92,0,141,nan,10,6,2770,72,8,1891,-126.0,2770,0,90,5871,8811,879,2896,2121,1,"2019-12-20",150,40,90,27840
18657,nan,126,156,45,30,50,85,0,155,nan,10,11,2890,36,132,1891,-109.0,2890,0,86,16624,16624,999,2999,2122,1,"2019-12-19",150,44,33,32640
5123,nan,62,161,40,22,43,95,0,154,nan,10,19,3121,71,26,1891,441,3121,0,116,4537,24572,1230,2680,2123,1,"2019-12-18",150,40,24,18120
7209,nan,9,93,39,16,42,93,0,93,nan,10,0,2085,41,6,1891,-718.0,2085,0,0,5773,5773,194,2803,2124,1,"2019-12-17",150,38,89,28620
14416,nan,13,152,43,20,47,89,0,152,nan,10,6,3311,46,10,1891,798,3311,0,131,16498,19316,1420,2513,2125,1,"2019-12-16",150,42,64,27720
4269,nan,8,101,40,36,46,96,0,100,nan,10,0,2050,77,4,1891,229,4187,0,0,3502,129787,159,3958,2126,1,"2019-12-15",150,39,24,34020
2951,nan,1,108,39,27,43,96,0,102,nan,10,38,2027,82,0,1891,-198.0,3826,0,6,2363,103544,136,4024,2127,1,"2019-12-14",150,39,85,23940
6073,nan,10,158,36,13,40,88,0,157,nan,10,1,2676,65,6,1891,-229.0,2676,0,84,4881,7717,785,2905,2128,1,"2019-12-13",150,36,41,28260
16462,nan,128,149,42,10,48,80,0,148,nan,10,1,2745,38,127,1891,-539.0,2745,0,73,15174,15174,854,3284,2129,1,"2019-12-12",150,42,90,32400
6140,nan,45,149,40,18,42,90,0,148,nan,10,13,2038,66,12,1891,-270.0,3242,0,105,5568,27709,147,3512,2130,1,"2019-12-11",150,39,24,19860
14942,nan,19,164,40,6,43,81,0,164,nan,10,11,3414,54,19,1883,215,3414,0,130,17157,19708,1531,3199,2131,1,"2019-12-10",150,39,57,28380
6072,nan,7,152,43,9,45,80,0,152,nan,10,6,2978,55,8,1875,146,2978,0,118,4879,8952,1103,2832,2132,1,"2019-12-09",150,42,96,30120
11243,nan,6,152,47,29,50,93,0,152,nan,10,42,2620,63,4,1881,704,3937,0,49,13105,83858,739,3233,2133,1,"2019-12-08",150,46,83,34620
4394,nan,5,106,42,39,45,97,0,104,nan,10,86,2040,80,5,1884,-831.0,3923,0,16,3545,111997,156,4754,2134,1,"2019-12-07",150,41,17,24240
14195,nan,15,153,41,8,44,82,0,153,nan,10,8,3188,60,18,1884,719,3188,0,119,15497,18382,1304,2469,2135,1,"2019-12-06",150,39,118,30600
15038,nan,127,153,45,33,49,87,0,152,nan,10,2,2701,28,119,1887,-779.0,2701,0,72,14238,14238,814,3480,2136,1,"2019-12-05",150,42,17,34560
4987,nan,8,172,42,21,46,95,0,169,nan,10,4,2080,61,9,1887,-382.0,3173,0,147,4472,24305,193,3556,2137,1,"2019-12-04",150,39,43,21480
7405,nan,13,141,39,20,41,87,0,138,nan,10,7,2260,54,14,1870,-514.0,2260,0,36,6004,6559,390,2774,2138,1,"2019-12-03",150,38,59,27240
5170,nan,8,162,41,17,45,99,0,155,nan,10,12,2855,62,10,1889,1420,3719,0,158,4195,50231,966,2299,2139,1,"2019-12-02",150,40,86,28320
22524,nan,19,157,40,38,42,96,0,154,nan,10,6,3188,37,13,1889,400,3188,0,113,27086,27086,1299,2788,2140,1,"2019-12-01",150,40,35,25620
3986,nan,7,104,40,35,43,97,0,103,nan,10,12,2037,94,5,1888,-247.0,3868,0,6,3228,106705,149,4115,2141,1,"2019-11-30",150,40,44,26280
6740,nan,13,139,36,12,39,90,0,138,nan,10,5,2628,48,9,1887,-153.0,2628,0,62,5411,7983,741,2781,2142,1,"2019-11-29",150,35,40,28980
14413,nan,118,154,41,11,46,76,0,154,nan,10,1,2701,39,117,1888,-1160.0,2701,0,70,13538,13538,813,3861,2143,1,"2019-11-28",150,39,37,30420
5045,nan,43,153,36,10,43,86,0,151,nan,10,18,1980,48,30,1888,-359.0,2787,0,67,4492,19812,92,3146,2144,1,"2019-11-27",150,36,58,20040
5046,nan,9,162,44,14,48,99,0,161,nan,10,13,3488,66,8,1875,438,3488,0,162,4059,48301,1613,3050,2145,1,"2019-11-26",150,42,76,28740
